image,text,source
images/printed_word/printed_0029.png,رقم واپس کی گئی ہے۔کامران خان نے ریلوے کیس کے,clean_printed_dataset
images/printed_word/printed_0030.png,گو گروپ کے محمود فاروقی اور دانش حسین نے ایک,clean_printed_dataset
images/printed_word/printed_0031.png,ڈالر) کے مقابلے میں 761.23 ملین ڈالر یا 16.80 فیصد,clean_printed_dataset
images/printed_word/printed_0032.png,اداکاراظفر رحمان مہمان ہوں گے، ان کے ساتھ پاکستان فلم,clean_printed_dataset
images/printed_word/printed_0033.png,مشن ایک ویژن اور اتحاد ضروری ہے۔یہ بات واضح ہے,clean_printed_dataset
images/printed_word/printed_0034.png,کی لعنت جو ملک کیلئے سب سے بڑا چیلنج بن,clean_printed_dataset
images/printed_word/printed_0035.png,فنانشل پریشر والدین اور جوڑوں کو اعصابی تناؤ اور دباؤ,clean_printed_dataset
images/printed_word/printed_0036.png,بھر کے علماء و مشائخ خطاب کرینگے، جبکہ بدھ 7,clean_printed_dataset
images/printed_word/printed_0037.png,چھت کے پنکھے سے لٹکی ہوئی ملی۔ مرحومہ کے شوہر,clean_printed_dataset
images/printed_word/printed_0038.png,بنایا جو رنبیر کپور کا ہے۔,clean_printed_dataset
images/printed_word/printed_0039.png,جماعت کے صدر عبدالستار سوریا، جنرل سیکریٹری عبدالرزاق ویانی، عبدالستار,clean_printed_dataset
images/printed_word/printed_0040.png,جاوید اقبال سپریم کورٹ کے اس بنچ کی سربراہی کر,clean_printed_dataset
images/printed_word/printed_0041.png,محمد سعید شفیق نے اپنے بیان میں وفاقی وزیر داخلہ,clean_printed_dataset
images/printed_word/printed_0042.png,بھی قسم کی ”سٹی ڈسٹرکٹ گورنمنٹ“ کی کوڑا اٹھانے والی,clean_printed_dataset
images/printed_word/printed_0043.png,بہت بڑی تعداد نے خود کو بڑے آپریشن کے لئے,clean_printed_dataset
images/printed_word/printed_0044.png,چاہئے کہ وہ کرکٹ کی بہتری کیلئے جلد از جلد,clean_printed_dataset
images/printed_word/printed_0045.png,اسی طرح آصف زرداری پر کون سا مقدمہ نہیں قائم,clean_printed_dataset
images/printed_word/printed_0046.png,توانہوں نے مختصراً کہا کہ ہم مولاناکی بہت عزت اور,clean_printed_dataset
images/printed_word/printed_0047.png,لانے میں مزید دیر کی گئی تو معیشت کو مستقبل,clean_printed_dataset
images/printed_word/printed_0048.png,کر دیں تھیں، یہ نظام تقریبا تیس دن چلا، 6اگست,clean_printed_dataset
images/printed_word/printed_0049.png,ہیں جو اسلام کی تعلیمات کی کھلی نفی کے زمرے,clean_printed_dataset
images/printed_word/printed_0050.png,ممالک (بشمول بحرین، کویت، قطر اور سلطنت عمان)، برطانیہ اور,clean_printed_dataset
images/printed_word/printed_0051.png,جبکہ ای سی ایل کے قوانین کے مطابق یہ اختیار,clean_printed_dataset
images/printed_word/printed_0052.png,علاوہ کراچی کی متعدد سماجی وفلاحی تنظیموں کے عہدیداران واراکین,clean_printed_dataset
images/printed_word/printed_0053.png,میں انٹر پری میڈیکل کے سالانہ امتحانات میں پوزیشن حاصل,clean_printed_dataset
images/printed_word/printed_0054.png,زخمی کرنے والے ملک دشمن عناصر کسی رعایت کے مستحق,clean_printed_dataset
images/printed_word/printed_0055.png,ڈھاکا (جنگ نیوز) ورلڈ کپ ٹرافی جمعرات کا ڈھاکا پہنچے,clean_printed_dataset
images/printed_word/printed_0056.png,کمال جیو کے پروگرام ” آج کامران خان کے ساتھ,clean_printed_dataset
images/printed_word/printed_0057.png,پبلک اکاؤنٹس کمیٹی کے علاوہ وفاقی اور صوبائی سطح پر,clean_printed_dataset
images/printed_word/printed_0058.png,کی گئی جس کے مطابق علی اصغر ہنگورو ڈی او,clean_printed_dataset
images/printed_word/printed_0059.png,کی حقیقی جی ڈی پی نمو 2 سے 3 فیصد,clean_printed_dataset
images/printed_word/printed_0060.png,جائے گا جبکہ نرسری سے رائٹ ٹرن محمود آباد کی,clean_printed_dataset
images/printed_word/printed_0061.png,گرفتار شدہ ملزمان سے تحقیقات کی جارہی ہے۔ کراچی میں,clean_printed_dataset
images/printed_word/printed_0062.png,کر پاکستان کو بچانے کیلئے ایک ہوجائیں۔ صدر شہزاد ایوب,clean_printed_dataset
images/printed_word/printed_0063.png,علا وہ ممبران مقصود احمد خان‘ محمد اکرام راجپوت‘ شاہد,clean_printed_dataset
images/printed_word/printed_0064.png,سندھ جانے کیلئے ہمیں صدر زرداری کی اجازت کی ضرورت,clean_printed_dataset
images/printed_word/printed_0065.png,بعد فروری کے دوران 2.49 بلین ڈالر تک پہنچ گئیں,clean_printed_dataset
images/printed_word/printed_0066.png,حکومت عظیم تر علاقائی تعاون پر غور کررہے ہیں، اس,clean_printed_dataset
images/printed_word/printed_0067.png,میں لیا ہے، مجموعی طور پر ایف آئی اے1ارب77لاکھ کی,clean_printed_dataset
images/printed_word/printed_0068.png,میں جب کے ڈی اے کو سٹی گورنمنٹ میں ضم,clean_printed_dataset
images/printed_word/printed_0069.png,تو عدالت کسی سے رعایت نہیں برتے گی۔ چیف جسٹس,clean_printed_dataset
images/printed_word/printed_0070.png,کے لئے ہے۔ یہ منصوبہ ایشیائی بینک کے کلین انرجی,clean_printed_dataset
images/printed_word/printed_0071.png,کئے گئے جن میں اسلحہ لایا گیا تھا۔ ہم سوال,clean_printed_dataset
images/printed_word/printed_0072.png,2006 میں سیاسی پناہ کے ساڑھے چار لاکھ در خواست,clean_printed_dataset
images/printed_word/printed_0073.png,کے جوڈیشل ریمانڈ پر جیل بھیجنے کا حکم دیدیا ہے,clean_printed_dataset
images/printed_word/printed_0074.png,بھارت اور پاکستان کے درمیان مذاکرات سے مسئلہ کشمیر حل,clean_printed_dataset
images/printed_word/printed_0075.png,ڈھاکہ ( جنگ نیوز) بھارتی وزیراعظم منموہن سنگھ نے کہا,clean_printed_dataset
images/printed_word/printed_0076.png,رچالیں گے۔ ہمارا پروگرام اپنی فلم ”ایجنٹ ونود“ کی ریلیز,clean_printed_dataset
images/printed_word/printed_0077.png,سب سے بڑی بندرگاہ ڈوور پر آنے والی برطانوی رجسٹریشن,clean_printed_dataset
images/printed_word/printed_0078.png,(جولائی۔ مارچ 2011ء ) کے دوران متحدہ عرب امارات، سعودی,clean_printed_dataset
images/printed_word/printed_0079.png,باعث پاکستان ایک مشکل دور سے گزر رہا ہے تاہم,clean_printed_dataset
images/printed_word/printed_0080.png,ترقی پر مثبت اثرات مرتب ہوں گے۔,clean_printed_dataset
images/printed_word/printed_0081.png,تنظیمی امور کے علاوہ کراچی میں بدامنی، ٹارگٹ کلنگ، بھتہ,clean_printed_dataset
images/printed_word/printed_0082.png,گزرنے کے باوجود اب ہولو کاسٹ سے بچ جانے والے,clean_printed_dataset
images/printed_word/printed_0083.png,صداقت کی تصدیق نہیں کرسکا۔دوسری جانب چین کی وزارت خارجہ,clean_printed_dataset
images/printed_word/printed_0084.png,بھی وہی بات درج ہے جو 1980ء میں اس سیکشن,clean_printed_dataset
images/printed_word/printed_0085.png,کرام کے حوالے سے قرآن کریم کے حوالہ جات بھی,clean_printed_dataset
images/printed_word/printed_0086.png,کر رہی ہیں۔ انہوں نے کہا کہ بھارت کیا دنیا,clean_printed_dataset
images/printed_word/printed_0087.png,کی لوڈشیڈنگ کیخلاف مظاہرہ کیا۔ پولیس تشدد سے ایک نوجوان,clean_printed_dataset
images/printed_word/printed_0088.png,ملک میں بسنے والی تمام اقلیتوں اور تمام دیگر مذاہب,clean_printed_dataset
images/printed_word/printed_0089.png,"ای ہیں۔ گروپ کے سٹاف کی کل تعداد 35,185 ہے",clean_printed_dataset
images/printed_word/printed_0090.png,ڈگریوں کی وجہ سے بعض ارکان منتخب ایوانوں میں پہنچنے,clean_printed_dataset
images/printed_word/printed_0091.png,مطابق وہ ملازمین جو گزشتہ دو روز کے دوران سی,clean_printed_dataset
images/printed_word/printed_0092.png,کے روزگار منصوبے میں شامل ہے۔ ان کا کہنا تھا,clean_printed_dataset
images/printed_word/printed_0093.png,اپنے بیٹے کے ساتھ رہتا تھا پولیس کے مطابق مقتول,clean_printed_dataset
images/printed_word/printed_0094.png,موومنٹ کے دوستوں کو بھی اس میں کوئی اعتراض نہیں,clean_printed_dataset
images/printed_word/printed_0095.png,گا۔ پول میچز میں پاکستان کو مسلسل دوسری شکست کا,clean_printed_dataset
images/printed_word/printed_0096.png,ہر صورت کامیاب ہونگے۔ ان کا کہنا تھا کہ پاکستان,clean_printed_dataset
images/printed_word/printed_0097.png,خیربخش مری یا سردار عطاء اللہ مینگل بھی اپنے علاقوں,clean_printed_dataset
images/printed_word/printed_0098.png,نے کہا ہے کہخوراک کی قیمتوں سے صورتحال تشویشناک ہوتی,clean_printed_dataset
images/printed_word/printed_0099.png,کی قیادت اوئن مورگن کریں گے۔,clean_printed_dataset
images/printed_word/printed_0100.png,ہاوٴس پر اختتام پذیر ہوئی۔ شرکاء نے پلے کارڈزاٹھارکھے تھے,clean_printed_dataset
images/printed_word/printed_0101.png,سے زیادہ معلومات فراہم کی جاسکیں۔,clean_printed_dataset
images/printed_word/printed_0102.png,سے دو ماہ پہلے تک آپ سربراہ تھے نہ سندھ,clean_printed_dataset
images/printed_word/printed_0103.png,کے مطابق تفتیشی ایجنسیاں تحقیقات کے دوران اس پہلو پر,clean_printed_dataset
images/printed_word/printed_0104.png,میں شامل کی گئی تھی۔ اس سیکشن کے مطابق: …,clean_printed_dataset
images/printed_word/printed_0105.png,کے رساوٴ کی کسی بھی صورتحال سے نمٹنے کیلئے محکمہ,clean_printed_dataset
images/printed_word/printed_0106.png,حسن ، شہزاد حسین ، مبشر، مبینہ خاتون زخمی ہوگئے۔,clean_printed_dataset
images/printed_word/printed_0107.png,کی گئی تو ایم کیو ایم اس کی مخالفت نہ,clean_printed_dataset
images/printed_word/printed_0108.png,پاکستانی دکان داروں کوزدوکوب کرنے کے علاوہ ان کی املاک,clean_printed_dataset
images/printed_word/printed_0109.png,ادو (جنگ نیوز) بھارت نے سارک ممالک کے لئے 455/,clean_printed_dataset
images/printed_word/printed_0110.png,2 ہزارگیلن پانی کا ٹینکر 450 روپے اور 3 ہزار,clean_printed_dataset
images/printed_word/printed_0111.png,بھی قبضہ کیا جارہا ہے۔,clean_printed_dataset
images/printed_word/printed_0112.png,میں عبدالحمید پٹھان، عزیزالرحمن خان، تابش اختر شاداب، نعیم صدیقی،,clean_printed_dataset
images/printed_word/printed_0113.png,کے دوسرے اجلاس میں ہوئی جب وفاقی وزیر داخلہ رحمن,clean_printed_dataset
images/printed_word/printed_0114.png,قیمت37.00روپے کمی سے816.00 روپے جبکہ شیزان انٹرنیشنل کے حصص کی,clean_printed_dataset
images/printed_word/printed_0115.png,جبکہ امن مذاکرات کے دوبارہ آغاز کیلئے کوششیں جاری ہیں۔اقوام,clean_printed_dataset
images/printed_word/printed_0116.png,محمد یاسین، پیٹربرا میں مظفر حسین، لیڈز میں محمد اشتیاق،,clean_printed_dataset
images/printed_word/printed_0117.png,کراچی (اسٹاف رپورٹر) گورنر سندھ ڈاکٹر عشرت العباد خان نے,clean_printed_dataset
images/printed_word/printed_0118.png,ای ڈی او ورکس اینڈ سروسز عبدالرشید مغل کے مطابق,clean_printed_dataset
images/printed_word/printed_0119.png,کے سی سی آئی کے ایسے مطالبات جن کا تعلق,clean_printed_dataset
